"Adipose_Subcutaneous" "Adipose_Visceral_Omentum" "Adrenal_Gland" "Artery_Aorta" "Artery_Coronary" "Artery_Tibial" "Brain_Anterior_cingulate_cortex_BA24" "Brain_Caudate_basal_ganglia" "Brain_Cerebellar_Hemisphere" "Brain_Cerebellum" "Brain_Cortex" "Brain_Frontal_Cortex_BA9" "Brain_Hippocampus" "Brain_Hypothalamus" "Brain_Nucleus_accumbens_basal_ganglia" "Brain_Putamen_basal_ganglia" "Breast_Mammary_Tissue" "Cells_EBV.transformed_lymphocyte" "Cells_Transformed_fibroblast" "Colon_Sigmoid" "Colon_Transverse_" "Esophagus_Gastroesophageal_Junction" "Esophagus_Mucosa" "Esophagus_Muscularis" "Heart_Atrial_Appendage" "Heart_Left_Ventricle" "Liver" "Lung_" "Muscle_Skeletal" "Nerve_Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin_Not_Sun_Exposed_Suprapubic" "Skin_Sun_Exposed_Lower_leg" "Small_Intestine_Terminal_Ileum" "Spleen" "Stomac" "Testis" "Thyroid" "Uterus" "Vagina" "Whole_Blood"
"ENSG00000228589.2_rs6673627" -0.272578445869907 -0.00315614657816692 -0.241702892930942 -0.206517910470329 -0.321371854899365 -0.518042388044394 -0.604504499404481 -0.89827831038423 -0.819256372881408 -0.815477164560234 -0.722699727498046 -0.696749026283815 -0.827574737660694 -0.746071032054885 -0.695679146058986 -0.628429021408834 -0.177893332719303 -0.402660409196551 -0.176643221374709 -0.226455952867574 -0.306184613993073 -0.196772573972018 -0.283756400477679 -0.278950934269644 -0.115074837527357 -0.0595385781062824 -0.0680320287180903 -0.416714675958449 -0.0908472208833257 -0.514043817070207 -0.128941352859896 -0.176736251402186 -0.302935969225385 -0.237035226906047 -0.656844798457709 -1.0155318113951 -0.132684121149217 -0.352216401336571 -0.157565403348625 0.052102083085616 -0.125214017138046 -0.103992784031134 -0.131317696466821 -0.0674774246218913
"ENSG00000229044.1_rs10914386" 0.260839159233772 0.042756625273518 0.168842101126101 0.3202073522965 0.464394391539761 0.374388216116982 -0.121239389958863 -0.0366814364683659 -0.194411650436395 -0.151319757740139 -0.106156296394363 -0.158129623660024 -0.0523543665027045 -0.107332363514211 -0.159443231150328 -0.122826972338151 0.0867623577831541 0.0804828490890557 0.0786716488092769 0.246180744629439 0.122537778751342 0.193348033004873 0.322845487378453 0.279384035703447 0.162794846551071 0.133541309861525 0.108308865382136 0.0566310692583175 0.317668575921755 0.268847034981421 -0.0580709405317209 0.222880022077383 -0.0592517157830706 0.0708409544745351 0.346169575534589 0.389194998404605 0.149915271622923 -0.00970309401752987 0.115135371160578 -0.0103433685047952 0.0651464638179359 0.0599873324828801 0.0566374967343338 -0.0704145228150295
"ENSG00000229388.1_rs6703309" -0.082564460589007 -0.0903623993781405 0.0683430551472703 0.02686854210638 0.0379217007071626 -0.0270868480424705 -0.0232973028243909 -0.0243584763973709 -0.0545532269194484 -0.0869135704164767 -0.0795149700383108 -0.0773150823073836 0.0310045009253553 -0.0599248697402623 -0.0157222246621412 -0.0622823699750922 -0.0232309208630966 -0.0148307288465108 0.0339943915826813 -0.0788458801618242 -0.0701701491242808 -0.0909430063525359 -0.0447882719609841 -0.106872796858811 -0.0712265520268368 -0.0251545725712975 -0.0377193737828855 -0.060254318213474 -0.229981627052658 -0.107065691783016 -0.0310171354952279 0.0024890573374457 -0.0832130776690511 -0.0786198939681115 -0.0155453510881469 -0.0339716933175597 -0.0450362216201245 -0.0222261758103965 -0.0951208090935925 -0.122907702801771 -0.0949814987746797 0.0111602594840623 -0.0248694626400317 0.217204542402389
"ENSG00000229447.2_rs7523438" -3.25597638984934 -1.92757653239942 -1.75524969228728 -2.52558315467418 -1.73084926409223 -3.06114999906177 -0.620117166678273 -0.903340861821352 -0.726685426065018 -0.930107369939745 -0.960803313872777 -0.771713704872928 -0.638371535446301 -0.613958411318017 -0.685721380625469 -0.800273457575257 -2.04948459966287 -0.942736440212554 -2.20134606858503 -1.92034243546724 -1.77473728155828 -2.04000863732911 -2.4363272362719 -2.68078025863968 -1.86901318942754 -1.68771983191236 -1.05560145812859 -2.24977435032575 -2.51814334845174 -3.17618747740817 -1.47702824862697 -1.63122077269519 -1.29077728319198 -1.39795654311584 -3.35069577505097 -4.09596045522614 -1.06411682739671 -1.23152907460339 -1.62364321638614 -1.46298159413605 -2.55777455006159 -1.34697248895387 -1.41397248776288 -0.789057955188734
"ENSG00000229994.1_rs7517214" -0.311785972555624 -0.225876919124735 -0.174440704423837 -0.233531640208083 -0.124361030737657 -0.297200776429123 0.260637654501678 0.15814457683232 0.19924207434831 0.189657300931307 0.335482130785687 0.303647364980805 0.1185928208678 0.262596019921686 0.277496824550863 0.110768973189436 -0.154163745251385 -0.681277434730478 -0.334685732273729 -0.159065665360767 -0.452685201933282 -0.274106915538254 -0.643973187329262 -0.237508239440118 -0.0153841804921238 -0.01628383608325 -0.343857818833503 -0.365046809701495 -0.0760731787194211 -0.349035880276036 -0.25017607165232 -0.237639442143554 -0.00587546388856845 -0.158213374985917 -0.973716369236079 -1.09050686557189 -0.426193150526748 -0.265320538076007 -0.54781659968278 -0.508508640507056 -0.214408028242712 -0.195949704209806 -0.251716634575121 -0.0112873453792325
"ENSG00000230163.1_rs6703979" 2.91677383579793 2.08826612020088 2.20107486627674 2.5496750759692 1.81886546484856 2.85344512244663 2.17648354062828 2.57385949372402 2.6975960931251 3.18364958539357 2.73966367293042 2.44967370076028 1.99248557173298 2.03952591934124 2.37546217023944 2.15402462912619 2.04795733235513 1.49938375950373 2.2099709573898 2.18283530846958 2.05210387905112 2.18517748006911 2.09154334119298 2.87865238181148 2.21973464193644 2.15801864473404 1.34125921265414 2.44623380380382 2.53627645573508 3.33015049165071 1.68087283376824 2.00824294370532 2.36491147734028 1.77690927297204 1.67690601395038 2.0974470766235 1.30570024555609 1.85592319504958 1.93471052806385 4.142377621306 3.31138516059935 1.40182429494806 1.32596120564349 1.35318098249856
"ENSG00000230424.1_rs9426684" 2.28347271290016 1.45044373278168 1.19829775724123 1.96508926785403 1.44420983737066 2.30702645142926 0.522196378174844 0.5997335645655 0.677811677565425 0.91156668981543 0.739546150939012 0.608215051110271 0.49130276941858 0.501035077296542 0.519720924568489 0.498167189764568 1.42733495445044 0.352491085770612 1.21613274320877 1.48471117137978 1.19422096613801 1.57978398185111 1.19376239745134 2.11420850254796 1.45420712431788 1.42741953560219 0.709279630645069 1.54187915238538 1.77440805713362 2.28835416573225 1.11008152530181 1.05904080141944 0.980428557202691 0.999593156983214 1.22633739474428 1.5469597205015 0.749538596100644 0.839457822226624 1.1355873806618 0.294129234284222 1.97079025541028 1.02615485214457 0.872814975189642 0.437431753563483
"ENSG00000231344.1_rs7554647" -0.358546306860012 -0.176565953367667 -0.862156178372948 -0.354033953071389 -0.314026681044358 -0.586583560034555 -0.262714366821992 -0.45391402279366 -0.259485530442326 -0.317567206225103 0.107932947802194 -0.284789466364341 -0.132399117798739 -0.310307481779291 -0.243210180353036 -0.183032977988754 -0.254595351518033 -0.14397561041615 -0.783053849107759 -0.228765616112483 -0.242028128061491 -0.113687717550178 -0.198129317035004 -0.461942381060324 0.262883281784568 -0.0535880436912108 -0.164792863004212 -0.470643647044781 -1.01757951772889 -0.71518679720397 -0.399473788141088 -0.956670432766219 -0.396734610136787 -0.0300331715037555 -0.0906363382312128 -0.205861047372945 -0.414412743999963 -0.289764160121726 -0.326630971853083 -0.364936866980754 -0.37608923221824 0.0369726584218122 -0.30222335537964 -0.0172996027832598
"ENSG00000235912.1_rs11247654" 0.341916126747251 0.258344509693416 0.30804281514795 0.0136679206508232 0.0989606245529054 0.0603146305900389 -0.155862781732443 -0.182729821796921 -0.0865839385607265 -0.0705538291636963 -0.196831069681813 -0.24675497704344 -0.11651805881205 -0.122116527944811 -0.18056549093147 -0.189403133045333 0.265249991532806 0.68120947089585 0.297090270123451 0.132432075446711 0.435173597333025 0.0935076819239101 0.547009391382065 0.0813676232229657 0.036580145976673 0.0852707150960677 0.243670049774013 0.471987704361572 0.0765400059246808 0.292876601144639 0.278451811204134 0.444248764721999 0.134410355558862 0.19227550660025 0.61599447312071 0.696645832199691 0.367088242159976 0.728609720075984 0.342213108097606 0.255096342503878 0.390722977507113 0.217605835235648 0.246216813584932 0.691588765674781
"ENSG00000236065.2_rs194652" -0.0208589559756913 -0.133000954958888 -0.00914685051030839 0.0458729634617109 0.00515194827426344 0.0307393698444334 0.104209084782804 0.0677814149263759 0.148186962608608 0.136440335639903 0.0776553252477237 0.0786480486497621 0.0871657743016533 0.0831809082263173 0.048826974972767 0.03075161715511 -0.0775704239309975 0.0721023805439872 0.0801868506140505 -0.00999206016108596 -0.0270992323827353 0.00827296890408206 0.0746782242461496 0.0434387307571581 0.0376386800996915 0.0236316102716952 0.0125166560615234 -0.0452891823821854 0.039959845950366 0.0163809801729041 0.0517359998937195 0.097974185896221 0.083265253904801 0.0206884208916958 -0.076305436837319 -0.0919769058363866 0.0181850900231844 0.0927500869238164 -0.0530074908794783 -0.546293561740416 0.074689713920981 -0.00844403758823267 0.00441490631354088 0.105551936704815
"ENSG00000236528.1_rs10751731" 0.580508421844161 0.161135862323591 0.34222929510458 0.289518100532884 0.189181371943233 0.303490779678031 0.405077479397532 0.440487344239481 0.524816393429491 0.952443863787085 0.699203284516984 0.432340740629474 0.244792552897486 0.240275656164262 0.505774566822991 0.387988663674927 0.409416656589545 0.0545588731695015 -0.068738130471652 0.149749552351421 0.223922180904091 0.134485700489714 0.292964412626674 0.1870997317729 0.59760030273738 0.490727257289858 0.609772858499817 0.978890837131425 0.581667188680686 0.268847659384332 0.108858688284577 0.495814507838489 0.83946262832673 0.303193692932864 0.586807143389321 0.802858494739475 -0.0595582711406593 -0.101661096939831 0.551441776467691 0.694625950511694 0.566455728480956 0.166308695044228 0.155365225059262 0.474475218828383
"ENSG00000236782.1_rs2490273" 4.28568081744212 2.76810556477169 2.89246265767117 3.24480797612283 2.15195106174936 3.85942676865543 2.78440575446073 3.54066907546702 3.42037722933504 3.9476858420978 3.63189070883077 3.24012968552237 2.67069201771172 2.69261910892469 3.14167084974624 2.94466114458265 2.89796610144758 2.75225018134583 3.5907346225504 2.78012991774935 2.93859217106414 2.69652658452555 3.7023783163689 3.57067666352324 2.82541899905945 2.64470255924194 1.8606609728123 3.62554158315394 3.55681168499301 4.52108888556835 2.28191990386435 2.74294125060772 2.95721839840885 2.23209185944823 4.46663774165598 5.36137689353963 1.788802889659 2.5994206006908 2.6305132408047 4.13366101137841 4.43129197731435 1.90949233512454 2.04299270915021 2.33503333935355
"ENSG00000236810.1_rs4237" -0.767038746221915 -0.262771041528994 -0.392243062785213 -0.713259447211849 -0.609667304384428 -0.873983343711882 -0.805749442640611 -0.754678689296652 -1.13326853548099 -1.13867009333647 -0.91547637342674 -0.823952800141485 -0.633293322994801 -0.70338345815023 -0.776112243924959 -0.686171370157916 -0.503311284521768 -1.3170008558459 -0.596284966288764 -0.468998822470629 -0.620135656605724 -0.232346031576452 -0.419030337529103 -0.632598503279051 -0.606735583750351 -0.713377131769871 -0.221669104881159 -0.892825069344634 -0.432753298207787 -0.762341589901382 -0.120034201976132 -0.499214225033296 -0.589404947872251 -0.36303035032374 0.240608916848076 -0.173437614478185 -0.416109355388398 -0.865162044280153 -0.520381615041555 -0.377293947652277 -0.754624078698468 -0.00981759720940558 -0.226185715288619 -1.89365999439595
"ENSG00000237200.1_rs209710" 0.0895735531729713 0.123312814393466 0.28896576413813 0.176389617544629 0.20339621413759 0.137901648322692 0.195287644921433 0.383817529416803 0.267738675748238 0.234570585667127 0.303827037470659 0.204453760900796 0.154081606644061 0.218915628152937 0.180853379424562 0.233134116106569 0.128334400923265 0.281604750785223 0.210666573097965 0.134534350332672 0.286284420157207 0.149427472894962 0.161658159399418 0.254195023379679 0.145784008204038 0.117870204077118 0.109776311136237 0.0827738125815432 0.0821970492303325 0.0764765944639195 0.170681082931726 0.172497265114313 0.143184166420284 0.258182393421676 -0.0144182572579058 -0.0108949782109678 0.103144285961856 0.25210594389955 0.168425789993025 0.156874505313176 0.416131707603709 0.149363084848279 0.106812709845029 0.154422936047607
"ENSG00000238084.3_rs3093598" 0.0304345284014212 0.0645387408096756 -0.00383519571650869 -0.16164750844729 -0.0120025991772618 -0.0396105194441554 0.0431727323441487 0.000457765291396814 0.0266324161987964 0.0805694841648305 0.0287118768190575 0.00761338791040649 -0.017261516006625 0.0476067875881179 0.0439004273061768 -0.000388012927711735 0.0702279059766532 0.0288804682048437 -0.0203061521383005 0.00785396473839387 -0.0131750572304674 -0.00655449121687922 -0.008919861458448 0.0704971521880159 0.00583082589605767 0.0827061486003941 0.0483019234245051 0.0748421713633947 0.0206316484310635 0.0112622448749847 0.00903332784811411 -0.0664021703116077 0.101416678853441 0.0818206134481942 -0.10936820555641 -0.159485577439239 0.0595181666215781 0.168924624166134 0.107769080277998 0.15891399965245 0.0104371720944833 -0.0118538097889366 0.018023366637321 0.554720478885018
"ENSG00000238231.2_rs6699701" -0.129283070203962 -0.0798275593340437 -0.104956006748899 -0.100464788404639 -0.0604691016201199 -0.10447037928616 -0.135842191627816 -0.175907397789042 -0.175254345364689 -0.192717541154423 -0.174839564203768 -0.150752276059233 -0.138237554668255 -0.155614714200191 -0.153306849943932 -0.137940229883234 -0.0963782103486027 -0.130943294248272 -0.15287201229601 -0.0933626837904964 -0.102392847250659 -0.0724278968299849 -0.139763811398683 -0.100234473580718 -0.0888056412247732 -0.0841114530594289 -0.0723822201979708 -0.13701018968933 -0.104480576024674 -0.150980564430552 -0.0919641002610046 -0.13677116826042 -0.117710953661682 -0.0719891155366104 -0.185217437764546 -0.210120240337976 -0.0598650908666755 -0.108530174864793 -0.0971830003687209 0.0185961979541944 -0.157468644390797 -0.0748139215300066 -0.0869800401756662 -0.153137613383964
"ENSG00000239636.1_rs7518500" -1.0468949145904 -0.979519567451238 -0.231139896509503 -0.237793713157086 -0.0216642140416432 -0.298103522672371 -0.706066338483026 -0.962432279141407 -0.41032521710689 -0.591172872004703 -0.495220987267767 -0.645940248455835 -0.714949434050618 -0.219503206140184 -0.84804678737786 -0.87318907264019 -0.734966817027546 -0.40185608237974 -0.434598349579599 -0.833054937754902 -0.915707697979127 -0.979983050444659 -1.00353258910543 -0.861945701362742 -0.414337213264617 -0.748839990723528 -0.371770490293883 -0.589614875725181 -0.640461642283385 -0.853456353163075 -0.373412463810155 -0.705178861048743 -0.214985436447774 -0.692976861900725 -1.77786003052743 -1.14107498650792 -0.654075512700146 -0.94933222004532 -0.801577767096028 -0.0958735805141248 -1.02619634003577 -0.561402960366887 -0.521506721484047 0.027315932526324
"ENSG00000240553.1_rs10917353" 1.29576459988206 0.979482651987461 0.749485074274693 1.28290794892495 1.01151149538873 1.46828710555422 0.428317655407333 0.568427455173662 0.606209548704072 0.732904080893358 0.636830648861984 0.487016114762639 0.403278380958252 0.425052216984111 0.558101946114347 0.548486365872781 0.894477707627731 0.269049027857603 0.966813120154545 1.01748499926868 0.671750020524568 1.15388150903401 0.901333470982877 1.67367196226845 1.15069792021362 0.95892076653553 0.369799719935301 0.849688341297675 1.32803172035259 1.423860759465 0.952425287772017 0.590187262846543 0.675860620138313 0.612810423997898 1.17687013116517 1.38049042408243 0.339700869607456 0.497201274726031 0.690502708934968 0.28150448051258 1.2430188355894 0.662166202159093 0.771555075982884 0.041224969140089
"ENSG00000241014.1_rs12120523" -0.898326255154897 -0.190134039673676 0.200502951930603 -0.527187474088311 -0.318905807751442 -0.712392286926322 0.0605732754255326 0.0733416753024469 0.00219819999555681 -0.0928892299148775 0.132920812377612 0.105499275901098 -0.00427387694562063 0.0291784976472313 0.163598256394724 0.125820363806961 -0.330278903586672 -0.0494920833209858 -0.302001893290602 -0.277520770996897 -0.305335149682832 -0.365707683620021 0.0905633674937381 -0.403732274601924 -0.0472474287463872 -0.0630982248235245 0.233980814191067 -0.048629502261 -0.437901533319533 -0.474352304601209 -0.0448263437381389 0.00790550406563117 0.0988087168983794 0.028360222051266 -0.749452122906388 -0.750894543469858 -0.176872990598045 0.198892730468368 -0.221920525011463 1.54483195473598 -0.146673439795621 -0.0153979593307653 -0.00427512674575513 -0.402542846002374
"ENSG00000241547.1_rs2474283" 0.242625103265918 0.460936795706997 0.240761919321968 0.48635016265983 0.486563633478593 0.254218531152077 -0.115470623003754 -0.248331726017425 -0.227424653281779 -0.193294578639301 -0.132532639865936 -0.291782792386498 -0.324748211716113 -0.0239840738091606 -0.0624797504959446 0.0149827345437001 0.221413209569781 1.53540882909164 0.419436838271122 0.240164764939967 0.0771633732128661 0.607237049981768 0.488879401426282 0.508042407141514 0.1457503574035 0.0455998366907419 0.256125302470101 0.306069811474832 0.162802656539492 0.313635856343883 -0.0437709958226624 0.431122873208138 0.327735513832781 -0.221189769165515 0.176259293330196 0.00331199193193688 0.280989071726305 0.210022631696915 0.0258383346365066 -0.302335220542086 0.920250112154833 0.0458456697177796 0.0265318477895596 -0.532486921899843
"ENSG00000242125.2_rs61783833" 0.28119992548765 0.275489979089241 0.266473653710272 0.211867603954537 0.311160181167654 0.0188657586413893 -1.32129070155236 -1.68417642239214 -1.37808849601141 -1.38791737381913 -1.52442721468444 -1.47940732252999 -1.21125400443018 -1.11950919343197 -1.42186495060754 -1.42930593651546 0.208254425975856 0.213293805211504 -0.067789127519401 0.109994097434387 0.303311688133698 0.196502589804283 0.182735498400615 0.290159297330204 -0.0284489005842704 0.0931963184218747 0.120443742841944 0.263150626253139 -0.198146734861892 -0.0741148681056924 0.116903315083068 0.270446900508932 -0.379340352494564 0.188456018828949 -0.555195806702969 -0.591116128766543 0.418075449274305 0.429152601514868 0.337035459468822 -0.013976245542433 0.190715614026133 0.104136448428652 0.0836838359233529 0.354710977409304
"ENSG00000243749.1_rs6681204" 0.0874663067886206 0.0697978430956908 0.0534194486650806 0.0916283032454684 0.156555376122552 0.0128972527709722 -0.887992716048935 -1.10869331806337 -1.01651144749334 -1.03256171514605 -1.0185104888311 -0.999657858699538 -0.810864890897969 -0.775515701636906 -0.988994113733212 -0.944559221054008 0.0438597655851381 -0.335862422574564 -0.219404785916602 0.00877896213152141 0.0246023564657781 0.13419662993739 -0.0843475118291122 0.152576152465021 -0.0458830011630346 -0.019003022337167 0.0362106399606667 -0.0852174798716108 -0.124854576332517 -0.0832341340967794 -0.0434991105948044 -0.0225816954119149 -0.237998525070864 0.105619229982282 -0.450588860979915 -0.531717597154366 0.0952083809479011 -0.0323372603895495 0.0843451544256066 0.724389530028917 -0.0179041666470838 -0.0249012246357993 -0.0403160783463011 -0.170384707665847
"ENSG00000244038.5_rs12037522" -0.43641483601567 -0.392336681320101 -0.376019304992494 -0.386594976186153 -0.311425084770063 -0.2912379481542 0.0274895138243946 0.0590398431374381 0.00530980975236248 -0.0565984624114051 0.0559464501871052 0.0623927204696087 0.0415355830174512 0.0331153276123357 0.046561348720516 0.0863658917787302 -0.322729991190739 -0.598161818764349 -0.292096653884422 -0.26313792878478 -0.383544128094082 -0.303004229882731 -0.597461790051621 -0.392292507343639 -0.271498797704753 -0.308422724552551 -0.276752365845825 -0.476375564677637 -0.168067007904966 -0.391792294669853 -0.276926541429799 -0.345466567974684 -0.183855382197484 -0.232677769209557 -0.117908671404204 -0.155231074546972 -0.281658315385254 -0.374379986977845 -0.381966864592681 -0.09944417092721 -0.439539768875437 -0.242042975690996 -0.243270826375908 -0.657012262365023
"ENSG00000250135.1_rs112640237" -1.29713981482235 -0.76848444356695 -0.470740392235973 -0.898178880565466 -0.614523388722271 -1.05704658764234 -0.443472777515312 -0.576269043166081 -0.552152008079991 -0.676117793191279 -0.852342957554786 -0.602940459959786 -0.497052645688724 -0.432030567349724 -0.447241116810573 -0.413872036351975 -0.763968223493707 -0.643179441432209 -1.04547557344721 -0.703600600513358 -0.792448538853718 -0.753412971222564 -0.881567892455185 -0.959037998261869 -0.778342342431457 -0.534461042484816 -0.415443467040052 -1.04403740325301 -0.960739407251354 -1.34274237112951 -0.628200911107837 -0.423861829100783 -0.41239309568586 -0.329114040141811 -1.36716770653814 -1.59663714529202 -0.492663647725115 -0.51355670707871 -0.701587580869288 0.343548582930879 -0.849328133847249 -0.563839965131412 -0.610674818159581 -0.78766687384036
"ENSG00000253368.3_rs4970496" 0.600246196866528 0.481731377079282 0.777815323010457 1.02083447812692 0.692992001968135 1.48301285860256 0.611128399268339 0.757511393543649 0.493648026486387 0.470614355643204 0.766182572196393 0.710193771609883 0.639279116085178 0.652248198938475 0.735360370241765 0.620939167634573 0.50576176408761 0.653934631956356 0.40791223349107 0.592678119102821 0.614333203223894 0.577916074973443 0.602164215067664 0.702124274563593 0.59103153816958 0.607324762719578 0.172490172982236 0.26474626134196 0.733481208608189 0.573336801072636 0.736068774099453 0.475871268491721 0.770796447263974 0.453893100729565 0.621013240214866 0.302444862940983 0.33834559102117 0.119563434362682 0.366880989118491 0.622942608613104 0.971712037437717 0.559394111275437 0.48028872922402 0.371668055930726
"ENSG00000256142.1_rs4132073" -1.31025789542388 -1.19771090751688 -1.24268674452549 -0.551109706485799 -0.474141394187752 -0.280914728499519 -0.608810240263344 -0.198899168909869 -1.29461543582381 -0.870277468920909 -0.711406550694066 -0.679273201311907 -0.302125146798342 -0.610245006202256 -0.235161447435188 0.0615309409121066 -1.06963697783966 -0.268825292461991 -1.68172226199438 -0.850374125397555 -1.13205673452191 -0.680418311702618 -1.01501693183806 -1.00704283279772 -1.5335682627008 -1.43863697176329 -0.425149837797734 -0.669696392278416 -1.39384232513065 -0.496308211701608 -0.433015040237355 -0.929107221997546 -0.823094450424297 -0.910513820681836 -0.383520364823443 -0.636208180534916 -0.632678750752129 -0.616780819794345 -1.22779221113323 0.0390672272723172 -0.682681472891229 -0.368934053843257 -0.588623655348438 -0.24571704701718
"ENSG00000259984.1_rs3093632" 4.60514157593074 2.32761056181824 1.80053457852108 0.50793278837012 1.10706217816576 3.14198085650849 -0.364502273971554 -0.833069955604231 0.613817445971675 1.01190449667206 0.0441711457682833 -0.152296345415443 -0.108852178460434 -0.114625406473885 0.47079950358745 0.359719275001381 2.93223047496229 2.3309148827453 5.46009548355591 0.415599328529256 1.17756324714114 0.605495179193537 2.33870803952698 1.57783696430379 2.21389844692889 1.07696887401066 0.449722731740072 3.06058658911095 2.03552274257072 2.73883732871477 3.81077405677264 1.0598447209461 0.227507839531382 1.22644184191904 3.46833281253525 3.38179323935913 1.64034621405739 1.87151019523284 2.48766187464885 0.701832122319895 3.99076463779658 2.87675888034409 2.28455115998979 3.2430813687435
"ENSG00000260063.1_rs17162257" 1.00309130028591 0.710435709473549 0.749828967190934 0.996366597664651 0.719564135189732 0.813526470842288 -0.381496087724077 -0.407652723438983 -0.0334143916162894 0.118577229000608 -0.0402303693042183 -0.294517848483118 -0.178790075982452 -0.336004800376756 -0.336817904932561 -0.446231165569165 0.741542208321677 0.897375019465782 1.17748204181895 0.787461615662172 1.09783990663539 0.850389265041537 1.17156043045734 1.2321966215514 0.667376710418701 0.757876903131071 0.778413203548149 1.29066839586412 0.954825270477157 0.772391313333498 0.667181593342762 0.999834057180587 0.493712721065428 0.604926416823044 0.732670870729843 0.990060931609403 0.622181260273043 1.17161263723547 0.913755630381899 0.386057848113525 1.75685172320677 0.631830682498202 0.605578144741924 1.14973508892621
"ENSG00000261326.2_rs10917360" -0.454992921366597 -0.304133679358113 -0.373631758294903 -0.5502875297669 -0.355614306196695 -0.61597673755596 -1.37898911244078 -1.53205479559054 -1.56947386766626 -1.69418835104998 -1.56213127444114 -1.53589637111165 -1.16795991545504 -1.25719290067142 -1.43864080339784 -1.24781926508636 -0.308565908826244 -0.189492933986764 -0.405196057595526 -0.4112081705003 -0.300789933400843 -0.381373787692559 -0.0142564225003313 -0.497122521698748 -0.45832758130238 -0.473289683373301 -0.157028064189168 -0.484045297677706 -0.579357239556323 -0.744380225022453 -0.382289766998118 -0.349321898976474 -0.749236732594621 -0.234187613279797 -0.0249914655471653 -0.0647066655022317 -0.113223023750475 -0.284347083886479 -0.248790378281929 -0.0594076094087678 -0.679746617992599 -0.293749069089865 -0.171368563888535 -0.336572371527067
"ENSG00000261349.1_rs3093632" 8.24010230136243 4.80804903999581 5.47121403276477 6.62548970862703 4.68616883907057 6.63777087838168 2.09667425600305 1.47820378640927 4.09349367700159 5.10663083638086 3.67871084200588 2.75361685699131 1.23452226348749 2.0313876301397 2.8656814577219 2.48197245647368 5.82987934976958 5.79059015502884 7.39062002573327 5.2158315356752 5.7327502375927 4.81414371424359 7.76218713536608 7.06623775439596 5.64762858459112 5.51017709915325 2.76425208603462 7.6269744658854 6.64126670310681 8.20916196826694 5.40970484564528 6.21434927022628 4.9709912345327 4.21647839533229 6.38886250178691 8.07909904825285 4.44935559698515 6.09585118988104 6.32215331183556 6.23514541655949 10.3250358722007 4.53703489946456 5.11325792541639 7.08341860787936
"ENSG00000264021.1_rs182455" -1.2193193353986 -0.685844842989322 -0.338244985995998 -1.10411271409182 -0.831576218381845 -1.38653505530787 0.24762401724377 0.335484670310819 0.343861380838105 0.283896699183233 0.195111565865159 0.28085322906426 0.293349438468266 0.27632257268983 0.226772383603115 0.310834728060574 -0.653453647876451 -0.105522586065317 -0.61746569820622 -0.523145150041082 -0.438268148799276 -0.516017759484314 -0.202250577468481 -0.846814574693645 -0.742853046259665 -0.765669485596822 -0.433043471592211 -0.81751048133543 -0.689591810388122 -0.898918676057664 -0.597681866621199 -0.371499818356194 -0.230945847749698 -0.182858755862011 -0.720987487016808 -0.862665146146777 -0.288715711340763 -0.368469316386493 -0.315063240783032 0.399855888304276 -0.765187068542556 -0.430921719178912 -0.369419339879047 -0.221217383904345
"ENSG00000264078.1_rs909002" -0.460114500407864 -0.2468265002757 -0.45048665714102 -0.564998273740246 -0.39903430999323 -0.491791194116157 -0.260816565130348 -0.306145402762937 -0.321306287052648 -0.419490966437099 -0.407881122729061 -0.348256605347144 -0.250881331439459 -0.225506576011337 -0.250809732367206 -0.2651478277384 -0.346097461806342 0.0544866334512695 -0.639306928118162 -0.654581747943211 -0.409887589028769 -0.291816743558834 -0.447711693966586 -0.548718859864549 -0.437722280161587 -0.437490513293183 -0.258658100197315 -0.372319210776616 -0.680336154522255 -0.30513084963571 -0.324192148550108 -0.356716110600739 -0.211260798436733 -0.155812697562183 -0.390682756093752 -0.516953358216552 -0.237060959827939 -0.0691908434567872 -0.209451037987909 -0.630233096192957 -0.372821825445552 -0.394178600802362 -0.362013423152841 -0.148740492335114
"ENSG00000266098.1_rs28431045" 0.746212817524929 0.381808484179675 0.625718784915657 0.799827489438971 0.541939574205513 0.688178426187569 0.460485831765474 0.59170890545416 0.825753661139805 0.570442903469754 0.625689754321078 0.636289091955838 0.197281073553518 0.503720434966127 0.716034078888411 0.536855542156932 0.650928837350514 0.586208449978908 1.2044452451607 0.694111302217333 0.326779907078886 0.411976459287486 0.835092188731559 0.816965379273076 0.944732816603843 1.17184855418352 -0.106577424289805 0.212617418976919 0.882238553970722 0.580538922864079 0.499289871563985 0.648934145103143 0.639238194654975 0.400666511146739 0.617567846588786 0.559579841889829 0.213975689503551 0.655274906062484 0.472269462862368 0.331451957308151 0.691909625068293 0.336704194071446 0.381032025337263 0.586961943912319
